tab_id	word	niu	yunbu	she	hu	deng	tone	chong	fanqie	flag	expl	ipa	jp	bwipa	bwjp
2355	㼱	日	虞	遇	合	三	平	O	人朱	3	柔皮又而兗切	jy21	jyu4	ȵy21	njyu4
2356	䰰	日	虞	遇	合	三	平	O	人朱	2	鬼魅聲䰰䰰不止又乃侯切	jy21	jyu4	ȵy21	njyu4
2357	須	心	虞	遇	合	三	平	O	相俞	1	意所欲也說文曰面毛也俗作鬚又姓風俗通云太昊之後史記魏有須賈又漢複姓左傳遂人四族有須遂氏又虜複姓匈奴貴姓有須卜氏相俞切十四	ɬy55	slyu1	ɬy53	slyu1
2358	鬚	心	虞	遇	合	三	平	O	相俞	1	俗（意所欲也說文曰面毛也俗作鬚又姓風俗通云太昊之後史記魏有須賈又漢複姓左傳遂人四族有須遂氏又虜複姓匈奴貴姓有須卜氏相俞切十四）	ɬy55	slyu1	ɬy53	slyu1
2359	嬃	心	虞	遇	合	三	平	O	相俞	1	女字	ɬy55	slyu1	ɬy53	slyu1
2360	𩓣	心	虞	遇	合	三	平	O	相俞	1	待也	ɬy55	slyu1	ɬy53	slyu1
2361	𥪥	心	虞	遇	合	三	平	O	相俞	1	上同（待也）	ɬy55	slyu1	ɬy53	slyu1
2362	繻	心	虞	遇	合	三	平	O	相俞	2	傳符帛	ɬy55	slyu1	ɬy53	slyu1
2363	𢄼	心	虞	遇	合	三	平	O	相俞	1	頭𢄼	ɬy55	slyu1	ɬy53	slyu1
2364	𪋯	心	虞	遇	合	三	平	O	相俞	2	鹿子也又音儒	ɬy55	slyu1	ɬy53	slyu1
2365	需	心	虞	遇	合	三	平	O	相俞	1	卦名	ɬy55	slyu1	ɬy53	slyu1
2366	娶	心	虞	遇	合	三	平	O	相俞	2	荀卿子曰閭娶子奢莫之媒也又七句切	ɬy55	slyu1	ɬy53	slyu1
2367	緰	心	虞	遇	合	三	平	O	相俞	2	衫緰帛也	ɬy55	slyu1	ɬy53	slyu1
2368	蕦	心	虞	遇	合	三	平	O	相俞	1	蕵蕪別名	ɬy55	slyu1	ɬy53	slyu1
2369	鑐	心	虞	遇	合	三	平	O	相俞	1	鎖中鑐也	ɬy55	slyu1	ɬy53	slyu1
2370	隃	心	虞	遇	合	三	平	O	相俞	4	北陵名又式注式朱二切	ɬy55	slyu1	ɬy53	slyu1
2371	株	知	虞	遇	合	三	平	O	陟輸	1	木根也陟輸切十一	tʃy55	zyu1	tʃy53	zyu1
2372	誅	知	虞	遇	合	三	平	O	陟輸	1	責也釋名曰罪及餘曰誅如誅大樹枝葉盡落	tʃy55	zyu1	tʃy53	zyu1
2373	邾	知	虞	遇	合	三	平	O	陟輸	1	國名	tʃy55	zyu1	tʃy53	zyu1
2374	鼄	知	虞	遇	合	三	平	O	陟輸	1	鼅鼄網蟲亦作蜘蛛	tʃy55	zyu1	tʃy53	zyu1
2375	蛛	知	虞	遇	合	三	平	O	陟輸	1	上同（鼅鼄網蟲亦作蜘蛛）	tʃy55	zyu1	tʃy53	zyu1
2376	跦	知	虞	遇	合	三	平	O	陟輸	1	行皃	tʃy55	zyu1	tʃy53	zyu1
2377	袾	知	虞	遇	合	三	平	O	陟輸	2	字統云朱衣曰袾又昌朱切	tʃy55	zyu1	tʃy53	zyu1
2378	列	知	虞	遇	合	三	平	O	陟輸	2	殊殺字從歹歹五割切	tʃy55	zyu1	tʃy53	zyu1
2379	㦵	知	虞	遇	合	三	平	O	陟輸	1	上同（殊殺字從歹歹五割切）	tʃy55	zyu1	tʃy53	zyu1
2380	鴸	知	虞	遇	合	三	平	O	陟輸	2	鳥名似鴟人首	tʃy55	zyu1	tʃy53	zyu1
2381	𪏿	知	虞	遇	合	三	平	O	陟輸	1	黏皃	tʃy55	zyu1	tʃy53	zyu1
2382	貙	徹	虞	遇	合	三	平	O	敕俱	1	獸名似貍敕俱切二	tʃʰy55	cyu1	tʃʰy53	cyu1
2383	𤠾	徹	虞	遇	合	三	平	O	敕俱	1	俗（獸名似貍敕俱切二）	tʃʰy55	cyu1	tʃʰy53	cyu1
2384	殊	禪	虞	遇	合	三	平	O	市朱	1	異也死也市朱切十二	ʃy21	syu4	ʃy21	syu4
2385	銖	禪	虞	遇	合	三	平	O	市朱	1	錙銖八銖爲錙二十四銖爲兩	ʃy21	syu4	ʃy21	syu4
2386	洙	禪	虞	遇	合	三	平	O	市朱	1	水名在魯	ʃy21	syu4	ʃy21	syu4
2387	茱	禪	虞	遇	合	三	平	O	市朱	1	茱萸	ʃy21	syu4	ʃy21	syu4
2388	㼡	禪	虞	遇	合	三	平	O	市朱	1	小甖	ʃy21	syu4	ʃy21	syu4
2389	殳	禪	虞	遇	合	三	平	O	市朱	1	兵器釋名曰殳殊也長一丈二尺無刃有所撞挃於車上使殊離也詩云伯也執殳又姓舜典有殳折	ʃy21	syu4	ʃy21	syu4
2390	𢎦	禪	虞	遇	合	三	平	O	市朱	1	上同出道書（兵器釋名曰殳殊也長一丈二尺無刃有所撞挃於車上使殊離也詩云伯也執殳又姓舜典有殳折）	ʃy21	syu4	ʃy21	syu4
2391	㸡	禪	虞	遇	合	三	平	O	市朱	1	㸡𤗬所以遏水	ʃy21	syu4	ʃy21	syu4
2392	𦤂	禪	虞	遇	合	三	平	O	市朱	1	八觚杖也	ʃy21	syu4	ʃy21	syu4
2393	陎	禪	虞	遇	合	三	平	O	市朱	1	陎𨻻縣名	ʃy21	syu4	ʃy21	syu4
2394	𠘧	禪	虞	遇	合	三	平	O	市朱	1	說文云鳥之短羽飛𠘧𠘧也象形	ʃy21	syu4	ʃy21	syu4
2395	杸	禪	虞	遇	合	三	平	O	市朱	1	說文曰軍中士所持殳也司馬法曰執羽從杸	ʃy21	syu4	ʃy21	syu4
2396	逾	以	虞	遇	合	三	平	O	羊朱	1	越也羊朱切四十五	jy21	jyu4	jy21	jyu4
2397	踰	以	虞	遇	合	三	平	O	羊朱	1	上同（越也羊朱切四十五）	jy21	jyu4	jy21	jyu4
2398	窬	以	虞	遇	合	三	平	O	羊朱	3	門邊小竇又穿窬也	jy21	jyu4	jy21	jyu4
2399	臾	以	虞	遇	合	三	平	O	羊朱	2	善也亦須臾又姓左傳晉大夫臾駢	jy21	jyu4	jy21	jyu4
2400	楰	以	虞	遇	合	三	平	O	羊朱	2	木名又音庾	jy21	jyu4	jy21	jyu4
2401	腴	以	虞	遇	合	三	平	O	羊朱	1	肥腴	jy21	jyu4	jy21	jyu4
2402	諛	以	虞	遇	合	三	平	O	羊朱	1	諂諛	jy21	jyu4	jy21	jyu4
2403	隃	以	虞	遇	合	三	平	O	羊朱	4	隃麋古縣在扶風	jy21	jyu4	jy21	jyu4
2404	鄃	以	虞	遇	合	三	平	O	羊朱	2	地名在涿郡又音輸	jy21	jyu4	jy21	jyu4
2405	覦	以	虞	遇	合	三	平	O	羊朱	2	覬覦欲得	jy21	jyu4	jy21	jyu4
2406	𨵦	以	虞	遇	合	三	平	O	羊朱	1	窺也	jy21	jyu4	jy21	jyu4
2407	俞	以	虞	遇	合	三	平	O	羊朱	2	然也荅也說文作俞空中木爲舟也又姓又恥呪切	jy21	jyu4	jy21	jyu4
2408	歈	以	虞	遇	合	三	平	O	羊朱	2	巴歈歌也	jy21	jyu4	jy21	jyu4
2409	愉	以	虞	遇	合	三	平	O	羊朱	1	悅也和也樂也	jy21	jyu4	jy21	jyu4
2410	𢋅	以	虞	遇	合	三	平	O	羊朱	2	邪𢋅舉手相弄或作歋歈	jy21	jyu4	jy21	jyu4
2411	揄	以	虞	遇	合	三	平	O	羊朱	4	揄揚詭言也又動也說文引也	jy21	jyu4	jy21	jyu4
2412	褕	以	虞	遇	合	三	平	O	羊朱	2	褕狄后衣又由昭切	jy21	jyu4	jy21	jyu4
2413	瑜	以	虞	遇	合	三	平	O	羊朱	1	玉名	jy21	jyu4	jy21	jyu4
2414	崳	以	虞	遇	合	三	平	O	羊朱	1	崳次山在鴈門	jy21	jyu4	jy21	jyu4
2415	㥚	以	虞	遇	合	三	平	O	羊朱	2	憂也	jy21	jyu4	jy21	jyu4
2416	羭	以	虞	遇	合	三	平	O	羊朱	1	黑羝	jy21	jyu4	jy21	jyu4
2417	蝓	以	虞	遇	合	三	平	O	羊朱	1	𧓗蝓蝸牛	jy21	jyu4	jy21	jyu4
2418	榆	以	虞	遇	合	三	平	O	羊朱	1	木名說文曰白枌也春秋元命包曰三月榆莢落	jy21	jyu4	jy21	jyu4
2419	萸	以	虞	遇	合	三	平	O	羊朱	1	茱萸	jy21	jyu4	jy21	jyu4
2420	堬	以	虞	遇	合	三	平	O	羊朱	1	方言云墳堬培塿埰埌塋壟皆冢別名	jy21	jyu4	jy21	jyu4
2421	牏	以	虞	遇	合	三	平	O	羊朱	3	築垣短版	jy21	jyu4	jy21	jyu4
2422	渝	以	虞	遇	合	三	平	O	羊朱	1	渝變也亦州名本巴國漢爲巴郡之江州縣梁於巴郡置楚州隋改爲渝州因渝水爲名	jy21	jyu4	jy21	jyu4
2423	媮	以	虞	遇	合	三	平	O	羊朱	2	靡也又音偷	jy21	jyu4	jy21	jyu4
2424	𤜹	以	虞	遇	合	三	平	O	羊朱	1	𤜹𤜹呼犬子也	jy21	jyu4	jy21	jyu4
2425	㳛	以	虞	遇	合	三	平	O	羊朱	2	汙㳛	jy21	jyu4	jy21	jyu4
2426	𤧙	以	虞	遇	合	三	平	O	羊朱	1	美石次玉	jy21	jyu4	jy21	jyu4
2427	瘉	以	虞	遇	合	三	平	O	羊朱	2	病也	jy21	jyu4	jy21	jyu4
2428	螸	以	虞	遇	合	三	平	O	羊朱	1	爾雅云蠭醜螸	jy21	jyu4	jy21	jyu4
2429	蕍	以	虞	遇	合	三	平	O	羊朱	1	澤蕮	jy21	jyu4	jy21	jyu4
2430	𦺮	以	虞	遇	合	三	平	O	羊朱	2	草也	jy21	jyu4	jy21	jyu4
2431	䩱	以	虞	遇	合	三	平	O	羊朱	2	䩱餘也出字林	jy21	jyu4	jy21	jyu4
2432	䜽	以	虞	遇	合	三	平	O	羊朱	1	變色豆也	jy21	jyu4	jy21	jyu4
2433	萮	以	虞	遇	合	三	平	O	羊朱	1	䓵萮花皃	jy21	jyu4	jy21	jyu4
2434	蘛	以	虞	遇	合	三	平	O	羊朱	2	上同（䓵萮花皃）	jy21	jyu4	jy21	jyu4
2435	舀	以	虞	遇	合	三	平	O	羊朱	3	曰也又音由又代兆切	jy21	jyu4	jy21	jyu4
2436	㼶	以	虞	遇	合	三	平	O	羊朱	1	瓶也	jy21	jyu4	jy21	jyu4
2437	騟	以	虞	遇	合	三	平	O	羊朱	1	紫馬	jy21	jyu4	jy21	jyu4
2438	𢔢	以	虞	遇	合	三	平	O	羊朱	1	行皃	jy21	jyu4	jy21	jyu4
2439	𥯮	以	虞	遇	合	三	平	O	羊朱	1	黑竹	jy21	jyu4	jy21	jyu4
2440	𥔢	以	虞	遇	合	三	平	O	羊朱	1	石次玉也	jy21	jyu4	jy21	jyu4
2441	區	溪	虞	遇	合	三	平	O	豈俱	2	具區吳藪名又禮曰草木茂區萌達注云屈生曰區亦姓後漢末有長沙區星豈俱切八	kʰy55	kyu1	kʰy53	kyu1
2442	鰸	溪	虞	遇	合	三	平	O	豈俱	1	魚名出遼東似蝦無足	kʰy55	kyu1	kʰy53	kyu1
2443	驅	溪	虞	遇	合	三	平	O	豈俱	2	驅馳也	kʰy55	kyu1	kʰy53	kyu1
2444	敺	溪	虞	遇	合	三	平	O	豈俱	1	古文（驅馳也）	kʰy55	kyu1	kʰy53	kyu1
2445	嶇	溪	虞	遇	合	三	平	O	豈俱	1	崎嶇	kʰy55	kyu1	kʰy53	kyu1
2446	軀	溪	虞	遇	合	三	平	O	豈俱	1	身也	kʰy55	kyu1	kʰy53	kyu1
2447	摳	溪	虞	遇	合	三	平	O	豈俱	2	褰裳又苦侯切	kʰy55	kyu1	kʰy53	kyu1
2448	䧢	溪	虞	遇	合	三	平	O	豈俱	1	䧢隅不安皃	kʰy55	kyu1	kʰy53	kyu1
2449	朱	章	虞	遇	合	三	平	O	章俱	1	赤也說文曰赤心木松柏屬也又姓出沛國義陽吳郡河南四望本自高陽後周封于邾後爲楚所滅子孫乃去邑氏朱焉亦漢複姓莊子有朱泙漫郭象注云朱泙姓也章俱切十	tʃy55	zyu1	tʃy53	zyu1
2450	珠	章	虞	遇	合	三	平	O	章俱	1	珠玉白虎通曰德至深淵則海出明珠	tʃy55	zyu1	tʃy53	zyu1
2451	侏	章	虞	遇	合	三	平	O	章俱	1	侏儒短人	tʃy55	zyu1	tʃy53	zyu1
2452	絑	章	虞	遇	合	三	平	O	章俱	1	繒純赤色	tʃy55	zyu1	tʃy53	zyu1
2453	祩	章	虞	遇	合	三	平	O	章俱	2	詛也又音注	tʃy55	zyu1	tʃy53	zyu1
2454	咮	章	虞	遇	合	三	平	O	章俱	4	讋咮多言皃	tʃy55	zyu1	tʃy53	zyu1
2455	鴸	章	虞	遇	合	三	平	O	章俱	2	鳥名似鴟人首	tʃy55	zyu1	tʃy53	zyu1
2456	鮢	章	虞	遇	合	三	平	O	章俱	1	似蝦無足	tʃy55	zyu1	tʃy53	zyu1
2457	𤝹	章	虞	遇	合	三	平	O	章俱	1	𤝹獳	tʃy55	zyu1	tʃy53	zyu1
2458	硃	章	虞	遇	合	三	平	O	章俱	1	硃研朱砂	tʃy55	zyu1	tʃy53	zyu1
2459	趨	清	虞	遇	合	三	平	O	七逾	1	走也七逾切三	tʃʰy55	cyu1	tʃʰy53	cyu1
2460	趍	清	虞	遇	合	三	平	O	七逾	2	俗本音池	tʃʰy55	cyu1	tʃʰy53	cyu1
2461	鯫	清	虞	遇	合	三	平	O	七逾	3	淺鯫小人不耐事皃又士后切	tʃʰy55	cyu1	tʃʰy53	cyu1
2462	慺	來	虞	遇	合	三	平	O	力朱	3	悅也力朱切又落侯切十六	ly21	lyu4	ly21	lyu4
2463	蔞	來	虞	遇	合	三	平	O	力朱	3	蔞蒿又虜姓官氏志云一那蔞氏後改爲蔞氏	ly21	lyu4	ly21	lyu4
2464	氀	來	虞	遇	合	三	平	O	力朱	1	毛布	ly21	lyu4	ly21	lyu4
2465	瞜	來	虞	遇	合	三	平	O	力朱	2	瞴瞜又落侯切	ly21	lyu4	ly21	lyu4
2466	䱾	來	虞	遇	合	三	平	O	力朱	2	魚名	ly21	lyu4	ly21	lyu4
2467	嶁	來	虞	遇	合	三	平	O	力朱	3	山頂	ly21	lyu4	ly21	lyu4
2468	䝏	來	虞	遇	合	三	平	O	力朱	2	求子豬也又落侯切	ly21	lyu4	ly21	lyu4
2469	㺏	來	虞	遇	合	三	平	O	力朱	1	上同（求子豬也又落侯切）	ly21	lyu4	ly21	lyu4
2470	摟	來	虞	遇	合	三	平	O	力朱	2	曳也	ly21	lyu4	ly21	lyu4
2471	鷜	來	虞	遇	合	三	平	O	力朱	2	鵱鷜野鵝又落侯切	ly21	lyu4	ly21	lyu4
2472	鏤	來	虞	遇	合	三	平	O	力朱	2	屬鏤劒名又盧豆切	ly21	lyu4	ly21	lyu4
2473	䣚	來	虞	遇	合	三	平	O	力朱	2	鄉名又落侯切	ly21	lyu4	ly21	lyu4
2474	婁	來	虞	遇	合	三	平	O	力朱	2	詩曰弗曳弗婁傳曰婁亦曳也又落侯切	ly21	lyu4	ly21	lyu4
2475	瘻	來	虞	遇	合	三	平	O	力朱	2	痀瘻曲脊	ly21	lyu4	ly21	lyu4
2476	𤗬	來	虞	遇	合	三	平	O	力朱	1	㸡𤗬所以遏水	ly21	lyu4	ly21	lyu4
2477	膢	來	虞	遇	合	三	平	O	力朱	2	飲食祭也冀州八月楚俗二月	ly21	lyu4	ly21	lyu4
2478	扶	並	虞	遇	合	三	平	O	防無	2	扶持也佐也漢三輔有扶風郡扶助也風化也魏爲岐州又扶州在隴右元魏置管同昌怡夷二縣又姓漢有廷尉扶嘉防無切二十六	fu21	fu4	fu21	fu4
2479	𢻳	並	虞	遇	合	三	平	O	防無	1	古文（扶持也佐也漢三輔有扶風郡扶助也風化也魏爲岐州又扶州在隴右元魏置管同昌怡夷二縣又姓漢有廷尉扶嘉防無切二十六）	fu21	fu4	fu21	fu4
2480	芙	並	虞	遇	合	三	平	O	防無	1	芙蓉	fu21	fu4	fu21	fu4
2481	符	並	虞	遇	合	三	平	O	防無	1	符契河圖曰玄女出兵符與黃帝戰蚩尤說文曰符信也漢制以竹長六寸分而相合又姓魯頃公之孫雅仕秦爲符璽令因而氏焉琅邪人也	fu21	fu4	fu21	fu4
2482	颫	並	虞	遇	合	三	平	O	防無	1	颫風大風	fu21	fu4	fu21	fu4
2483	鳧	並	虞	遇	合	三	平	O	防無	1	野鴨	fu21	fu4	fu21	fu4
2484	榑	並	虞	遇	合	三	平	O	防無	1	榑桑海外大桑日所出也	fu21	fu4	fu21	fu4
2485	苻	並	虞	遇	合	三	平	O	防無	1	苻鬼目草又姓晉有苻洪武都氐人本姓蒲氏因其孫堅背文有草付之祥改姓苻氏洪子健以晉穆帝永和七年僭号於長安稱秦	fu21	fu4	fu21	fu4
2486	蚨	並	虞	遇	合	三	平	O	防無	1	青蚨蟲子母不相離	fu21	fu4	fu21	fu4
2487	夫	並	虞	遇	合	三	平	O	防無	2	語助又府符切	fu21	fu4	fu21	fu4
2488	𦽏	並	虞	遇	合	三	平	O	防無	1	𦽏茈草也案爾雅曰芍鳧茈不從艹	fu21	fu4	fu21	fu4
2489	𣿆	並	虞	遇	合	三	平	O	防無	1	水名	fu21	fu4	fu21	fu4
2490	枹	並	虞	遇	合	三	平	O	防無	3	枹罕縣名在河州罕音漢	fu21	fu4	fu21	fu4
2491	瓿	並	虞	遇	合	三	平	O	防無	2	甌瓿瓶也	fu21	fu4	fu21	fu4
2492	𧥱	並	虞	遇	合	三	平	O	防無	1	𧥱詞	fu21	fu4	fu21	fu4
2493	枎	並	虞	遇	合	三	平	O	防無	1	枎疏盛也	fu21	fu4	fu21	fu4
2494	坿	並	虞	遇	合	三	平	O	防無	2	白石英也	fu21	fu4	fu21	fu4
2495	泭	並	虞	遇	合	三	平	O	防無	2	水上泭漚說文曰編木以渡也本音孚或作𣻜	fu21	fu4	fu21	fu4
2496	𣻜	並	虞	遇	合	三	平	O	防無	1	見上注（水上泭漚說文曰編木以渡也本音孚或作𣻜）	fu21	fu4	fu21	fu4
2497	𤱽	並	虞	遇	合	三	平	O	防無	1	小畚器也	fu21	fu4	fu21	fu4
2498	𣘧	並	虞	遇	合	三	平	O	防無	1	草木子房	fu21	fu4	fu21	fu4
2499	𣻥	並	虞	遇	合	三	平	O	防無	1	水名其中有神古人	fu21	fu4	fu21	fu4
2500	𢞦	並	虞	遇	合	三	平	O	防無	1	心明	fu21	fu4	fu21	fu4
2501	𦑹	並	虞	遇	合	三	平	O	防無	1	飛皃	fu21	fu4	fu21	fu4
2502	𥄑	並	虞	遇	合	三	平	O	防無	1	望也	fu21	fu4	fu21	fu4
2503	玸	並	虞	遇	合	三	平	O	防無	1	玉名	fu21	fu4	fu21	fu4
2504	䅳	崇	虞	遇	合	三	平	O	仕于	1	稷穰仕于切四	tʃʰɔ21	co4	tʃu21	zu4
2505	雛	崇	虞	遇	合	三	平	O	仕于	1	鵷鶵爾雅曰生噣雛謂鳥子能自食俗作𨿊噣音卓	tʃʰɔ21	co4	tʃu21	zu4
2506	鶵	崇	虞	遇	合	三	平	O	仕于	1	籀文（鵷鶵爾雅曰生噣雛謂鳥子能自食俗作𨿊噣音卓）	tʃʰɔ21	co4	tʃu21	zu4
2507	媰	崇	虞	遇	合	三	平	O	仕于	1	崔子玉清河王誄云惠於媰孀說文曰婦人姙娠也本側鳩切	tʃʰɔ21	co4	tʃu21	zu4
2508	㑳	莊	虞	遇	合	三	平	O	莊俱	3	纂文云偛㑳小人皃莊俱切偛側洽切二		zo1	tʃu53	zu1
2509	搊	莊	虞	遇	合	三	平	O	莊俱	3	解也		zo1	tʃu53	zu1
2510	敷	滂	虞	遇	合	三	平	O	芳無	1	散也說文从尃施也芳無切三十六	fu55	fu1	fu53	fu1
2511	麩	滂	虞	遇	合	三	平	O	芳無	1	麥皮也	fu55	fu1	fu53	fu1
2512	麱	滂	虞	遇	合	三	平	O	芳無	1	上同（麥皮也）	fu55	fu1	fu53	fu1
2513	孚	滂	虞	遇	合	三	平	O	芳無	1	信也	fu55	fu1	fu53	fu1
2514	𣞒	滂	虞	遇	合	三	平	O	芳無	1	木名	fu55	fu1	fu53	fu1
2515	郛	滂	虞	遇	合	三	平	O	芳無	1	郛郭	fu55	fu1	fu53	fu1
2516	鄜	滂	虞	遇	合	三	平	O	芳無	2	鄜州漢鄜縣今鄜城是隋改作鄜州	fu55	fu1	fu53	fu1
2517	鋪	滂	虞	遇	合	三	平	O	芳無	3	又普胡切	fu55	fu1	fu53	fu1
2518	筟	滂	虞	遇	合	三	平	O	芳無	1	織緯者	fu55	fu1	fu53	fu1
2519	俘	滂	虞	遇	合	三	平	O	芳無	1	囚也	fu55	fu1	fu53	fu1
2520	痡	滂	虞	遇	合	三	平	O	芳無	2	病也	fu55	fu1	fu53	fu1
2521	殍	滂	虞	遇	合	三	平	O	芳無	3	餓死	fu55	fu1	fu53	fu1
2522	怤	滂	虞	遇	合	三	平	O	芳無	1	思也悅也	fu55	fu1	fu53	fu1
2523	䎔	滂	虞	遇	合	三	平	O	芳無	1	翮下羽也	fu55	fu1	fu53	fu1
2524	𧀮	滂	虞	遇	合	三	平	O	芳無	1	花葉布也	fu55	fu1	fu53	fu1
2525	孵	滂	虞	遇	合	三	平	O	芳無	1	卵化	fu55	fu1	fu53	fu1
2526	豧	滂	虞	遇	合	三	平	O	芳無	3	豕息	fu55	fu1	fu53	fu1
2527	尃	滂	虞	遇	合	三	平	O	芳無	1	布也	fu55	fu1	fu53	fu1
2528	䱐	滂	虞	遇	合	三	平	O	芳無	2	魚名	fu55	fu1	fu53	fu1
2529	罦	滂	虞	遇	合	三	平	O	芳無	2	車上網以捕鳥	fu55	fu1	fu53	fu1
2530	稃	滂	虞	遇	合	三	平	O	芳無	1	穀皮	fu55	fu1	fu53	fu1
2531	𥹃	滂	虞	遇	合	三	平	O	芳無	1	上同（穀皮）	fu55	fu1	fu53	fu1
2532	莩	滂	虞	遇	合	三	平	O	芳無	2	漢書云非有葭莩之親張晏云莩者葭中白皮	fu55	fu1	fu53	fu1
2533	泭	滂	虞	遇	合	三	平	O	芳無	2	小木栰也說文云編木以渡也	fu55	fu1	fu53	fu1
2534	郙	滂	虞	遇	合	三	平	O	芳無	2	鄉名又云亭名在汝南又方矩切	fu55	fu1	fu53	fu1
2535	㕊	滂	虞	遇	合	三	平	O	芳無	1	石閒見也	fu55	fu1	fu53	fu1
2536	桴	滂	虞	遇	合	三	平	O	芳無	2	屋棟又音浮	fu55	fu1	fu53	fu1
2537	䒀	滂	虞	遇	合	三	平	O	芳無	2	䒀艇船也	fu55	fu1	fu53	fu1
2538	㩤	滂	虞	遇	合	三	平	O	芳無	1	張也	fu55	fu1	fu53	fu1
2539	姇	滂	虞	遇	合	三	平	O	芳無	1	姇悅	fu55	fu1	fu53	fu1
2540	荂	滂	虞	遇	合	三	平	O	芳無	2	華榮之皃又音吁	fu55	fu1	fu53	fu1
2541	紨	滂	虞	遇	合	三	平	O	芳無	1	布也又細紬也	fu55	fu1	fu53	fu1
2542	䓵	滂	虞	遇	合	三	平	O	芳無	1	䓵萮花皃	fu55	fu1	fu53	fu1
2543	㲗	滂	虞	遇	合	三	平	O	芳無	1	毛解	fu55	fu1	fu53	fu1
2544	䓏	滂	虞	遇	合	三	平	O	芳無	1	花盛	fu55	fu1	fu53	fu1
2545	秿	滂	虞	遇	合	三	平	O	芳無	3	禾穳也又扶甫切	fu55	fu1	fu53	fu1
2546	諏	精	虞	遇	合	三	平	O	子于	1	謀也子于切又子侯切七	tʃy55	zyu1	tʃy53	zyu1
2547	㖩	精	虞	遇	合	三	平	O	子于	1	𡄑㖩不廉	tʃy55	zyu1	tʃy53	zyu1
2548	𡸨	精	虞	遇	合	三	平	O	子于	1	𡸨嵎	tʃy55	zyu1	tʃy53	zyu1
2549	娵	精	虞	遇	合	三	平	O	子于	1	娵觜星名	tʃy55	zyu1	tʃy53	zyu1
2550	陬	精	虞	遇	合	三	平	O	子于	3	陬隅又子侯切	tʃy55	zyu1	tʃy53	zyu1
2551	嶉	精	虞	遇	合	三	平	O	子于	3	高皃	tʃy55	zyu1	tʃy53	zyu1
2552	掫	精	虞	遇	合	三	平	O	子于	3	擊也又子侯切	tʃy55	zyu1	tʃy53	zyu1
2553	跗	幫	虞	遇	合	三	平	O	甫無	2	足上也甫無切二十一	fu55	fu1	fu53	fu1
2554	趺	幫	虞	遇	合	三	平	O	甫無	1	上同又跏趺大坐（足上也甫無切二十一）	fu55	fu1	fu53	fu1
2555	膚	幫	虞	遇	合	三	平	O	甫無	1	皮膚又美也傅也	fu55	fu1	fu53	fu1
2556	肤	幫	虞	遇	合	三	平	O	甫無	1	上同（皮膚又美也傅也）	fu55	fu1	fu53	fu1
2557	邞	幫	虞	遇	合	三	平	O	甫無	1	古縣名在琅邪	fu55	fu1	fu53	fu1
2558	鈇	幫	虞	遇	合	三	平	O	甫無	1	鈇鉞	fu55	fu1	fu53	fu1
2559	衭	幫	虞	遇	合	三	平	O	甫無	1	衣前襟	fu55	fu1	fu53	fu1
2560	㠸	幫	虞	遇	合	三	平	O	甫無	1	上同（衣前襟）	fu55	fu1	fu53	fu1
2561	玞	幫	虞	遇	合	三	平	O	甫無	1	珷玞美石次玉	fu55	fu1	fu53	fu1
2562	𩿧	幫	虞	遇	合	三	平	O	甫無	1	䳤𩿧鳥名三首六足六目三翼	fu55	fu1	fu53	fu1
2563	𧀴	幫	虞	遇	合	三	平	O	甫無	1	地𧀴藥名	fu55	fu1	fu53	fu1
2564	簠	幫	虞	遇	合	三	平	O	甫無	3	簠簋祭器又方羽切	fu55	fu1	fu53	fu1
2565	夫	幫	虞	遇	合	三	平	O	甫無	2	丈夫又羌複姓後秦建威將軍夫蒙大羌	fu55	fu1	fu53	fu1
2566	鳺	幫	虞	遇	合	三	平	O	甫無	1	䳕鳩鳥	fu55	fu1	fu53	fu1
2567	柎	幫	虞	遇	合	三	平	O	甫無	1	攔足	fu55	fu1	fu53	fu1
2568	扶	幫	虞	遇	合	三	平	O	甫無	2	公羊傳云扶寸而合注云側手曰扶案指曰寸	fu55	fu1	fu53	fu1
2569	𩬙	幫	虞	遇	合	三	平	O	甫無	2	𩬙髻本也	fu55	fu1	fu53	fu1
2570	𩵩	幫	虞	遇	合	三	平	O	甫無	1	𩵩鯕魚名	fu55	fu1	fu53	fu1
2571	䄮	幫	虞	遇	合	三	平	O	甫無	1	里䄮玉篇云再生稻也	fu55	fu1	fu53	fu1
2572	䃿	幫	虞	遇	合	三	平	O	甫無	1	祭名	fu55	fu1	fu53	fu1
2573	妋	幫	虞	遇	合	三	平	O	甫無	2	玉篇云貪皃	fu55	fu1	fu53	fu1
2574	紆	影	虞	遇	合	三	平	O	憶俱	1	縈也曲也詘也勞也又姓後秦有肥鄉侯始平紆邈憶俱切十二	jy55	jyu1	jy53	jyu1
2575	䩒	影	虞	遇	合	三	平	O	憶俱	3	鞶革又音于	jy55	jyu1	jy53	jyu1
2576	陓	影	虞	遇	合	三	平	O	憶俱	1	陽陓澤名	jy55	jyu1	jy53	jyu1
2577	扜	影	虞	遇	合	三	平	O	憶俱	2	說文云指麾也	jy55	jyu1	jy53	jyu1
2578	䩽	影	虞	遇	合	三	平	O	憶俱	1	鞬也	jy55	jyu1	jy53	jyu1
2579	䙔	影	虞	遇	合	三	平	O	憶俱	4	編枲頭衣又烏侯切	jy55	jyu1	jy53	jyu1
