tab_id	word	word_note	page	old_jp	old_jp_type	old_jp_note	expl	ipa	jyutping
1583	舸		P87	꜂ho				hɔ35	ho2
1584	賀		P87	ho꜅				hɔ22	ho6
1585	荷		P87	ho꜅				hɔ22	ho6
1586	蒿		P87	꜀hò				hou55	hou1
1587	薅		P87	꜀hò				hou55	hou1
1588	嘷|嗥|噑		P87	꜀hò				hou55	hou1
1589	豪		P87	꜁hò				hou21	hou4
1590	毫		P87	꜁hò				hou21	hou4
1591	壕		P88	꜁hò				hou21	hou4
1592	濠		P88	꜁hò				hou21	hou4
1593	蠔		P88	꜁hò				hou21	hou4
1594	譹		P88	꜁hò				hou21	hou4
1595	號		P88	꜁hò				hou21	hou4
1596	好		P88	꜂hò				hou35	hou2
1597	好		P88	hò꜄				hou33	hou3
1598	耗		P88	hò꜄				hou33	hou3
1599	犒		P88	hò꜄				hou33	hou3
1600	昊		P88	hò꜅				hou22	hou6
1601	浩		P88	hò꜅				hou22	hou6
1602	灝		P88	hò꜅				hou22	hou6
1603	皓|顥		P89	hò꜅				hou22	hou6
1604	號|号		P89，717	hò꜅				hou22	hou6
1605	開		P89	꜀hoi				hɔi55	hoi1
1606	孩		P89	꜁hoi				hɔi21	hoi4
1607	頦		P89	꜁hoi				hɔi21	hoi4
1608	駭		P89	꜁hoi				hɔi21	hoi4
1609	骸		P89	꜁hoi				hɔi21	hoi4
1610	海		P89	꜂hoi				hɔi35	hoi2
1611	愷		P90	꜂hoi				hɔi35	hoi2
1612	凱		P90	꜂hoi				hɔi35	hoi2
1613	塏		P90	꜂hoi				hɔi35	hoi2
1614	鎧		P90	꜂hoi				hɔi35	hoi2
1615	剴		P90	꜂hoi				hɔi35	hoi2
1616	闓		P90	꜂hoi				hɔi35	hoi2
1617	醢		P90	꜂hoi				hɔi35	hoi2
1618	害		P90	hoi꜅				hɔi22	hoi6
1619	亥		P90	hoi꜅				hɔi22	hoi6
1620	殼|壳|殻		P90，717	hok꜆				hɔk5(3)	hok7°
1621	學|𡕕		P90，717	hok꜇				hɔk2	hok8
1622	鶴		P91	hok꜇				hɔk2	hok8
1623	翯		P91	hok꜇				hɔk2	hok8
1624	堪		P91	꜀hòm				hɔm55	hom1
1625	嵁		P91	꜀hòm				hɔm55	hom1
1626	龕		P91	꜀hòm				hɔm55	hom1
1627	憨		P91	꜀hòm				hɔm55	hom1
1628	含|唅		P91	꜁hòm				hɔm21	hom4
1629	酣		P91	꜁hòm				hɔm21	hom4
1630	坎		P91	꜂hòm				hɔm35	hom2
1631	扻	原字模作「⿰扌坎」	P91	꜂hòm				hɔm35	hom2
1632	砍		P92	꜂hòm				hɔm35	hom2
1633	轗		P717	꜂hòm				hɔm35	hom2
1634	頷		P92	꜃hòm				hɔm13	hom5
1635	勘		P92	hòm꜄				hɔm33	hom3
1636	墈	原字模作「⿰山勘」	P92	hòm꜄				hɔm33	hom3
1637	磡		P92	hòm꜄				hɔm33	hom3
1638	戡		P92	hòm꜄				hɔm33	hom3
1639	瞰|闞		P92	hòm꜅				hɔm22	hom6
1640	撼		P92	hòm꜅				hɔm22	hom6
1641	喊		P92	hòm꜅				hɔm22	hom6
1642	憾		P92	hòm꜅				hɔm22	hom6
1643	冚		P92	hòm꜅				hɔm22	hom6
1644	𩞿		P92	hòm꜅				hɔm22	hom6
1645	嵌		P92	hòm꜅				hɔm22	hom6
1646	看|㸔		P92	꜀hon				hɔn55	hon1
1647	韓		P92	꜁hon				hɔn21	hon4
1648	寒		P92	꜁hon				hɔn21	hon4
1649	邯		P92	꜁hon				hɔn21	hon4
1650	鼾		P92	꜁hon				hɔn21	hon4
1651	罕		P93	꜂hon				hɔn35	hon2
1652	侃		P93	꜂hon				hɔn35	hon2
1653	刋|刊		P93	꜂hon				hɔn35	hon2
1654	衎		P93	꜂hon				hɔn35	hon2
1655	旱		P93	꜃hon				hɔn13	hon5
1656	暵		P93	꜃hon				hɔn13	hon5
1657	漢		P93	hon꜄				hɔn33	hon3
1658	看		P93，717	hon꜄				hɔn33	hon3
1659	悍		P93	hon꜅				hɔn22	hon6
1660	捍		P93	hon꜅				hɔn22	hon6
1661	扞		P93	hon꜅				hɔn22	hon6
1662	汗		P93	hon꜅				hɔn22	hon6
1663	旰		P93	hon꜅				hɔn22	hon6
1664	豻		P94	hon꜅				hɔn22	hon6
1665	豻		P94	ngon꜅				ŋɔn22	ngon6
1666	釬		P94	hon꜅				hɔn22	hon6
1667	閈		P94	hon꜅				hɔn22	hon6
1668	翰		P94	hon꜅				hɔn22	hon6
1669	澣		P94	hon꜅				hɔn22	hon6
1670	康		P94	꜀hong				hɔŋ55	hong1
1671	糠		P94	꜀hong				hɔŋ55	hong1
1672	匡		P94	꜀hong				hɔŋ55	hong1
1673	劻		P94	꜀hong				hɔŋ55	hong1
1674	眶		P94	꜀hong				hɔŋ55	hong1
1675	誆		P94	꜀hong				hɔŋ55	hong1
1676	筐		P94	꜀hong				hɔŋ55	hong1
1677	筐	原書又音缺聲調	P94	꜀kw‘áng	Often pronunced/spoken			kʰwaŋ55	kwaang1
1678	箜		P94	꜀hong				hɔŋ55	hong1
1679	腔		P94	꜀hong				hɔŋ55	hong1
1680	杭		P94	꜁hong				hɔŋ21	hong4
1681	航		P94	꜁hong				hɔŋ21	hong4
1682	降		P95	꜁hong				hɔŋ21	hong4
1683	行		P95	꜁hong				hɔŋ21	hong4
1684	頏		P717	꜁hong				hɔŋ21	hong4
1685	頏		P717	hong꜅				hɔŋ22	hong6
1686	炕		P95	hong꜄				hɔŋ33	hong3
1687	巷		P95	hong꜅				hɔŋ22	hong6
1688	項		P95	hong꜅				hɔŋ22	hong6
1689	合		P95，717	hòp꜇				hɔp2	hop8
1690	闔		P95	hòp꜇				hɔp2	hop8
1691	盍		P96	hòp꜇				hɔp2	hop8
1692	嗑		P96	hòp꜇				hɔp2	hop8
1693	盒		P96	hòp꜇				hɔp2	hop8
1694	磕		P96	hòp꜇				hɔp2	hop8
1695	曷		P96	hot꜆				hɔt5(3)	hot7°
1696	渴|渇		P96	hot꜆				hɔt5(3)	hot7°
1697	喝		P96	hot꜆				hɔt5(3)	hot7°
1698	褐		P96	hot꜆				hɔt5(3)	hot7°
1699	鶡		P96	hot꜆				hɔt5(3)	hot7°
1700	毼		P96	hot꜆				hɔt5(3)	hot7°
1701	虛|虚		P96	꜀hü				hwy55	hyu1
1702	墟		P96	꜀hü				hwy55	hyu1
1703	噓|嘘		P97	꜀hü				hwy55	hyu1
1704	歔		P97	꜀hü				hwy55	hyu1
1705	迂		P97	꜀hü				hwy55	hyu1
1706	吁		P97	꜀hü				hwy55	hyu1
1707	盱		P97	꜀hü				hwy55	hyu1
1708	訏		P97	꜀hü				hwy55	hyu1
1709	許		P97	꜂hü				hwy35	hyu2
1710	詡		P97	꜂hü				hwy35	hyu2
1711	栩		P97	꜂hü				hwy35	hyu2
1712	冔	字頭本作「⿱冃吋」，索引另附異體「冔」，今從索引(P.742)	P97	꜂hü				hwy35	hyu2
1713	去		P97	꜂hü				hwy35	hyu2
1714	去		P97，717	hü꜄				hwy33	hyu3
1715	靴		P97	꜀hù				hœ55	hoe1
1716	㗾		P97	꜀hù				hœ55	hoe1
1717	曲		P98	huk꜆				hʊk5	huk7
1718	哭		P98	huk꜆				hʊk5	huk7
1719	勗		P98	huk꜆				hʊk5	huk7
1720	旭		P98	huk꜆				hʊk5	huk7
1721	頊		P98	huk꜆				hʊk5	huk7
1722	酷		P98	huk꜇				hʊk2	huk8
1723	斛		P98	huk꜇				hʊk2	huk8
1724	觳		P98	huk꜇				hʊk2	huk8
1725	喧|諠		P98	꜀hün				hwyn55	hyun1
1726	諼		P98	꜀hün				hwyn55	hyun1
1727	暄		P98	꜀hün				hwyn55	hyun1
1728	晅		P98	꜀hün				hwyn55	hyun1
1729	烜		P98	꜀hün				hwyn55	hyun1
1730	萱		P98	꜀hün				hwyn55	hyun1
1731	棬		P98	꜀hün				hwyn55	hyun1
1732	圈|圏		P98	꜀hün				hwyn55	hyun1
1733	塤	原字模右上作「厶」	P99	꜀hün				hwyn55	hyun1
1734	儇		P99	꜀hün				hwyn55	hyun1
1735	犬		P99	꜂hün				hwyn35	hyun2
1736	畎		P99	꜂hün				hwyn35	hyun2
1737	勸|劝		P99	hün꜄				hwyn33	hyun3
1738	絢		P99	hün꜄				hwyn33	hyun3
1739	券		P99	hün꜄				hwyn33	hyun3
1740	空		P99	꜀hung				hʊŋ55	hung1
1741	空		P99	꜂hung				hʊŋ35	hung2
1742	悾		P99	꜀hung				hʊŋ55	hung1
1743	凶		P99	꜀hung				hʊŋ55	hung1
1744	兇		P100	꜀hung				hʊŋ55	hung1
1745	匈|胸		P100	꜀hung				hʊŋ55	hung1
1746	洶		P100	꜀hung				hʊŋ55	hung1
1747	崆		P100	꜀hung				hʊŋ55	hung1
1748	紅		P100	꜁hung				hʊŋ21	hung4
1749	洪		P100	꜁hung				hʊŋ21	hung4
1750	鴻		P100	꜁hung				hʊŋ21	hung4
1751	烘		P100	꜁hung				hʊŋ21	hung4
1752	虹		P100	꜁hung				hʊŋ21	hung4
1753	訌		P100	꜁hung				hʊŋ21	hung4
1754	黌		P100	꜁hung				hʊŋ21	hung4
1755	雄		P101	꜁hung				hʊŋ21	hung4
1756	熊		P101	꜁hung				hʊŋ21	hung4
1757	孔		P101	꜂hung				hʊŋ35	hung2
1758	恐		P101	꜂hung				hʊŋ35	hung2
1759	鬨|閧		P101	hung꜄				hʊŋ33	hung3
1760	哄		P101	hung꜄				hʊŋ33	hung3
1761	控		P101	hung꜄				hʊŋ33	hung3
1762	鞚		P101	hung꜄				hʊŋ33	hung3
1763	倥		P101	hung꜄				hʊŋ33	hung3
1764	空		P101	hung꜄				hʊŋ33	hung3
1765	汞		P101	hung꜄				hʊŋ33	hung3
1766	○		P101	hung꜅			A halo; [üt꜇ ꜃yau hung꜅] there is a halo round the moon	hʊŋ22	hung6
1767	血		P101	hüt꜆				hwyt5(3)	hyut7°
1768	闕		P102	hüt꜆				hwyt5(3)	hyut7°
1769	缺		P102	hüt꜆				hwyt5(3)	hyut7°
1770	缺		P102	k‘üt꜆	Usually pronunced/read			kʰyt5(3)	kyut7°
1771	觖		P102	hüt꜆				hwyt5(3)	hyut7°
1772	觖		P102	k‘üt꜆	Usually pronunced/read			kʰyt5(3)	kyut7°
1773	○		P102	꜀hwé			An exclamation; halloo, stop! [꜀hwé ꜃ní hü꜄ ꜀p‘ín] halloo! Where are you going?	hwɛ55	hwe1
1774	衣		P102	꜀í				ji55	ji1
1775	依		P102	꜀í				ji55	ji1
1776	伊		P102	꜀í				ji55	ji1
1777	咿		P102	꜀í				ji55	ji1
1778	洢		P102	꜀í				ji55	ji1
1779	猗		P102	꜀í				ji55	ji1
1780	漪		P102	꜀í				ji55	ji1
1781	噫		P102	꜀í				ji55	ji1
1782	醫		P102	꜀í				ji55	ji1
1783	鷖		P102	꜀í				ji55	ji1
1784	兒		P102	꜁í				ji21	ji4
1785	唲		P103	꜁í				ji21	ji4
1786	唲		P103	꜀wá				wa55	waa1
1787	而		P103	꜁í				ji21	ji4
1788	洏		P103	꜁í				ji21	ji4
1789	輀		P103	꜁í				ji21	ji4
1790	栭		P103	꜁í				ji21	ji4
1791	鮞		P103	꜁í				ji21	ji4
1792	宜		P103	꜁í				ji21	ji4
1793	疑		P103	꜁í				ji21	ji4
1794	嶷		P103	꜁í				ji21	ji4
1795	移		P103	꜁í				ji21	ji4
1796	扅		P103	꜁í				ji21	ji4
1797	栘		P103	꜁í				ji21	ji4
1798	彝|彞		P103	꜁í				ji21	ji4
1799	訑		P103	꜁í				ji21	ji4
1800	貤		P104	꜁í				ji21	ji4
1801	匜		P104	꜁í				ji21	ji4
1802	頤		P104	꜁í				ji21	ji4
1803	沂		P104	꜁í				ji21	ji4
1804	儀		P104	꜁í				ji21	ji4
1805	夷		P104	꜁í				ji21	ji4
1806	洟		P104	꜁í				ji21	ji4
1807	姨		P104	꜁í				ji21	ji4
1808	痍		P104	꜁í				ji21	ji4
1809	怡		P104	꜁í				ji21	ji4
1810	詒		P104	꜁í				ji21	ji4
1811	詒		P104	꜂t‘oi				tʰɔi35	toi2
1812	貽		P104	꜁í				ji21	ji4
1813	飴		P105	꜁í				ji21	ji4
1814	圯		P105	꜁í				ji21	ji4
1815	椸		P717	꜁í				ji21	ji4
1816	倚		P105	꜂í				ji35	ji2
1817	綺		P105	꜂í				ji35	ji2
1818	錡		P105	꜂í				ji35	ji2
1819	椅		P105	꜂í				ji35	ji2
1820	輢		P105	꜂í				ji35	ji2
1821	扆		P105	꜂í				ji35	ji2
1822	耳		P105	꜃í				ji13	ji5
1823	爾|尔|尓		P105	꜃í				ji13	ji5
1824	邇		P105	꜃í				ji13	ji5
1825	擬		P105	꜃í				ji13	ji5
1826	譺		P106	꜃í				ji13	ji5
1827	矣		P106	꜃í				ji13	ji5
1828	已		P106	꜃í				ji13	ji5
1829	以		P106	꜃í				ji13	ji5
1830	薿		P106	꜃í				ji13	ji5
1831	苡		P106	꜃í				ji13	ji5
1832	儗		P717	꜃í			Interchanged with 擬 [꜃í]. To compare, to assort; doubtful, suspicious of each other	ji13	ji5
1833	儗		P717	hoi꜅			Stupid, foolish	hɔi22	hoi6
1834	儗		P717	꜃í			To usurp, to incroach	ji13	ji5
1835	議		P717	꜃í				ji13	ji5
1836	迤		P717	꜃í				ji13	ji5
1837	薏		P106	í꜄				ji33	ji3
1838	意		P106	í꜄				ji33	ji3
1839	瘞		P106	í꜄				ji33	ji3
1840	㦤|𫻚		P106	í꜄				ji33	ji3
1841	饐		P106	í꜄				ji33	ji3
1842	殪		P107	í꜄				ji33	ji3
1843	劓		P717	í꜄				ji33	ji3
1844	二|弍|貳		P107	í꜅				ji22	ji6
1845	義		P107	í꜅				ji22	ji6
1846	誼		P107	í꜅				ji22	ji6
1847	樲		P107	í꜅				ji22	ji6
1848	異		P107	í꜅				ji22	ji6
1849	勩		P107	í꜅				ji22	ji6
1850	肄		P107	í꜅				ji22	ji6
1851	易		P107	í꜅				ji22	ji6
1852	奄		P107	꜀ím				jim55	jim1
1853	淹		P108	꜀ím				jim55	jim1
1854	渰		P108	꜀ím				jim55	jim1
1855	閹|剦		P108	꜀ím				jim55	jim1
1856	崦		P108	꜀ím				jim55	jim1
1857	㤿		P108	꜀ím				jim55	jim1
1858	醃|腌		P108	꜀ím				jim55	jim1
1859	鹽|塩		P108	꜁ím				jim21	jim4
1860	嫌		P108	꜁ím				jim21	jim4
1861	簷|檐		P108	꜁ím				jim21	jim4
1862	簷|檐		P108	꜁yam	Vulgar			jɐm21	jam4
1863	嚴		P108	꜁ím				jim21	jim4
1864	䉷		P108	꜁ím				jim21	jim4
1865	釅		P108	꜁ím				jim21	jim4
1866	蚺|蚦		P108	꜁ím				jim21	jim4
1867	髯		P108	꜁ím				jim21	jim4
1868	炎		P108	꜁ím				jim21	jim4
1869	掩		P108	꜂ím				jim35	jim2
1870	弇		P109	꜂ím				jim35	jim2
1871	埯		P109	꜂ím				jim35	jim2
1872	厭		P109	ím꜄				jim33	jim3
1873	厭		P109	꜂ím				jim35	jim2
1874	魘		P109	꜂ím				jim35	jim2
1875	黶		P109	꜂ím				jim35	jim2
1876	靨		P109	꜂ím				jim35	jim2
1877	靨		P109	íp꜆				jip5(3)	jip7°
1878	染		P109	꜃ím				jim13	jim5
1879	冉|冄		P109	꜃ím				jim13	jim5
1880	苒		P109	꜃ím				jim13	jim5
1881	琰		P109	꜃ím				jim13	jim5
1882	剡		P109	꜃ím				jim13	jim5
1883	扊		P109	꜃ím				jim13	jim5
1884	儼		P109	꜃ím				jim13	jim5
1885	饜		P109	ím꜄				jim33	jim3
1886	驗|騐		P110	ím꜅				jim22	jim6
1887	艷|艶|豓|豔		P110	ím꜅				jim22	jim6
1888	𦦨|焰|燄		P110	ím꜅			Flame, blaze; brilliant, drawing the eyes of men … Same as 炎 [꜁ím]	jim22	jim6
1889	煙|烟		P110	꜀ín				jin55	jin1
1890	胭		P110	꜀ín				jin55	jin1
1891	嫣		P110	꜀ín				jin55	jin1
1892	蔫		P110	꜀ín				jin55	jin1
1893	焉		P110	꜀ín				jin55	jin1
1894	焉		P110	꜁ín				jin21	jin4
1895	言		P111	꜁ín				jin21	jin4
1896	然		P111	꜁ín				jin21	jin4
1897	燃		P111	꜁ín				jin21	jin4
1898	研|硏		P111	꜁ín				jin21	jin4
1899	妍|姸		P111	꜁ín				jin21	jin4
1900	賢		P111	꜁ín				jin21	jin4
1901	延		P111	꜁ín				jin21	jin4
1902	筵		P111	꜁ín				jin21	jin4
1903	咽		P111	꜀ín				jin55	jin1
1904	咽		P111	ín꜄				jin33	jin3
1905	埏		P111	꜁ín				jin21	jin4
1906	弦		P111	꜁ín				jin21	jin4
1907	絃		P112	꜁ín				jin21	jin4
1908	舷		P112	꜁ín				jin21	jin4
1909	蚿		P112	꜁ín				jin21	jin4
1910	衍		P112	꜂ín				jin35	jin2
1911	演		P112	꜂ín				jin35	jin2
1912	兗|兖		P112	꜂ín				jin35	jin2
1913	偃		P112	꜂ín				jin35	jin2
1914	鰋		P112	꜂ín				jin35	jin2
1915	蝘		P112	꜂ín				jin35	jin2
1916	鼴|鼹		P112	꜂ín				jin35	jin2
1917	睍		P112	꜂ín				jin35	jin2
1918	堰		P112	꜂ín				jin35	jin2
1919	巘|巚		P112	꜂ín				jin35	jin2
1920	唁		P112	꜃ín				jin13	jin5
1921	燕		P112	꜂ín				jin35	jin2
1922	燕		P112	ín꜄				jin33	jin3
1923	燕		P112	꜀ín				jin55	jin1
1924	宴|讌		P112	ín꜄				jin33	jin3
1925	俔		P113	ín꜄				jin33	jin3
1926	晛		P113	ín꜅				jin22	jin6
1927	現		P113	ín꜅				jin22	jin6
1928	硯		P113	ín꜅				jin22	jin6
1929	莧		P113	ín꜅				jin22	jin6
1930	鋧		P113	ín꜅				jin22	jin6
1931	彥|彦		P113	ín꜅				jin22	jin6
1932	諺		P113	ín꜅				jin22	jin6
1933	饁		P113	íp꜆				jip5(3)	jip7°
1934	腌|醃		P113	íp꜆				jip5(3)	jip7°
1935	葉		P113	íp꜇				jip2	jip8
1936	業		P113	íp꜇				jip2	jip8
1937	鄴		P113	íp꜇				jip2	jip8
1938	噎|咽		P114	ít꜆				jit5(3)	jit7°
1939	謁		P114	ít꜆				jit5(3)	jit7°
1940	熱		P114	ít꜇				jit2	jit8
1941	孽|孼		P114	ít꜇				jit2	jit8
1942	蘖|蘗		P114	ít꜇				jit2	jit8
1943	臬		P114	ít꜇				jit2	jit8
1944	闑		P114	ít꜇				jit2	jit8
1945	臲		P114	ít꜇				jit2	jit8
1946	夭		P114	꜀iú				jiu55	jiu1
1947	妖		P114	꜀iú				jiu55	jiu1
1948	幺|么		P114	꜀iú				jiu55	jiu1
1949	要		P114	꜀iú				jiu55	jiu1
1950	腰		P114	꜀iú				jiu55	jiu1
1951	葽		P115	꜀iú				jiu55	jiu1
1952	喓		P115	꜀iú				jiu55	jiu1
1953	吆		P115	꜀iú				jiu55	jiu1
1954	邀		P115	꜀iú				jiu55	jiu1
1955	徭		P115	꜁iú				jiu21	jiu4
1956	猺		P115	꜁iú				jiu21	jiu4
1957	瑤|瑶		P115	꜁iú				jiu21	jiu4
1958	謠|謡		P115	꜁iú				jiu21	jiu4
1959	遙|遥		P115	꜁iú				jiu21	jiu4
1960	窰		P115	꜁iú				jiu21	jiu4
1961	颻		P115	꜁iú				jiu21	jiu4
1962	鷂		P115	꜁iú				jiu21	jiu4
1963	愮		P115	꜁iú				jiu21	jiu4
1964	搖|揺|摇		P115	꜁iú				jiu21	jiu4
1965	堯		P115	꜁iú				jiu21	jiu4
1966	軺		P115	꜁iú				jiu21	jiu4
1967	僥		P116	꜁iú				jiu21	jiu4
1968	僥		P116	꜀hiú				hiu55	hiu1
1969	嬈		P116	꜁iú				jiu21	jiu4
1970	橈		P116	꜁iú				jiu21	jiu4
1971	蕘		P116	꜁iú				jiu21	jiu4
1972	饒		P116	꜁iú				jiu21	jiu4
1973	夭|殀		P116	꜂iú				jiu35	jiu2
1974	窈		P116	꜂iú				jiu35	jiu2
1975	鷕		P116	꜂iú				jiu35	jiu2
1976	窅		P116	꜂iú				jiu35	jiu2
1977	擾		P116	꜃iú				jiu13	jiu5
1978	舀		P116	꜃iú				jiu13	jiu5
1979	繞|遶		P116	꜃iú				jiu13	jiu5
1980	要		P116	iú꜄				jiu33	jiu3
1981	耀		P116	iú꜅				jiu22	jiu6
1982	曜		P116	iú꜅				jiu22	jiu6
1983	家		P116	꜀ká				ka55	gaa1
1984	加		P117	꜀ká				ka55	gaa1
1985	咖		P117	꜀ká				ka55	gaa1
1986	枷	原字模作「架」，據勘誤表改	P117，718	꜀ká				ka55	gaa1
1987	珈		P117	꜀ká				ka55	gaa1
1988	笳		P117	꜀ká				ka55	gaa1
1989	袈		P117	꜀ká				ka55	gaa1
1990	嘉		P117	꜀ká				ka55	gaa1
1991	猳		P117	꜀ká				ka55	gaa1
1992	葭		P117	꜀ká				ka55	gaa1
1993	麚		P117	꜀ká				ka55	gaa1
1994	甴		P117	꜀ká				ka55	gaa1
1995	賈		P117	꜂ká				ka35	gaa2
1996	檟		P118	꜂ká				ka35	gaa2
1997	斝		P118	꜂ká				ka35	gaa2
1998	嘏		P118	꜂ká				ka35	gaa2
1999	假		P118	꜂ká				ka35	gaa2
2000	假		P118	ká꜄				ka33	gaa3
2001	嫁		P118	ká꜄				ka33	gaa3
2002	稼		P118	ká꜄				ka33	gaa3
2003	駕		P118	ká꜄				ka33	gaa3
2004	架		P118	ká꜄				ka33	gaa3
2005	價		P119	ká꜄				ka33	gaa3
2006	卡		P119	ká꜄				ka33	gaa3
2007	鷄|雞		P119	꜀kai				kɐi55	gai1
2008	筓|笄		P119	꜀kai				kɐi55	gai1
2009	枅		P119	꜀kai				kɐi55	gai1
2010	䯻|髻		P119	꜂kai				kɐi35	gai2
2011	䯻|髻		P119	kai꜄	Also pronunced/read			kɐi33	gai3
2012	計		P119	kai꜄				kɐi33	gai3
2013	繼		P119	kai꜄				kɐi33	gai3
2014	繫|繋		P120	kai꜄				kɐi33	gai3
2015	繫|繋		P120	hai꜄	Usually pronunced/read			hɐi33	hai3
2016	薊		P120	kai꜄				kɐi33	gai3
2017	偈		P120，718	kai꜅				kɐi22	gai6
2018	溪|谿		P120	꜀k‘ai				kʰɐi55	kai1
2019	蹊		P120	꜀k‘ai				kʰɐi55	kai1
2020	蹊		P120	꜀hai				hɐi55	hai1
2021	稽		P120	꜀k‘ai				kʰɐi55	kai1
2022	嵇		P120	꜀k‘ai				kʰɐi55	kai1
2023	啓|啟		P120	꜂k‘ai				kʰɐi35	kai2
2024	棨		P120	꜂k‘ai				kʰɐi35	kai2
2025	綮		P120	꜂k‘ai				kʰɐi35	kai2
2026	綮		P120	hing꜄				hɪŋ33	hing3
2027	契		P120	k‘ai꜄				kʰɐi33	kai3
2028	蟿		P718	k‘ai꜄			A locust; [k‘ai꜄ ꜀chung], a large grasshopper	kʰɐi33	kai3
2029	蟿		P718	kai꜄			A sort of frog	kɐi33	gai3
2030	皆		P121	꜀kái				kai55	gaai1
2031	偕		P121	꜀kái				kai55	gaai1
2032	喈		P121	꜀kái				kai55	gaai1
2033	湝		P121	꜀kái				kai55	gaai1
2034	階		P121	꜀kái				kai55	gaai1
2035	佳		P121	꜀kái				kai55	gaai1
2036	街		P121	꜀kái				kai55	gaai1
2037	解		P122	꜂kái				kai35	gaai2
2038	𢬿		P122	꜃kái				kai13	gaai5
2039	解		P122	kái꜄				kai33	gaai3
2040	解		P122	hái꜅				hai22	haai6
2041	廨		P122	kái꜄				kai33	gaai3
2042	介		P122	kái꜄				kai33	gaai3
2043	价		P122	kái꜄				kai33	gaai3
2044	尬|𡯓		P122	kái꜄				kai33	gaai3
2045	玠		P122	kái꜄				kai33	gaai3
2046	界		P122	kái꜄				kai33	gaai3
2047	疥		P123	kái꜄				kai33	gaai3
2048	芥		P123	kái꜄				kai33	gaai3
2049	蚧		P123	kái꜄				kai33	gaai3
2050	魪		P123	kái꜄				kai33	gaai3
2051	戒		P123	kái꜄				kai33	gaai3
2052	悈		P123	kái꜄				kai33	gaai3
2053	誡		P123	kái꜄				kai33	gaai3
2054	届|屆		P123	kái꜄				kai33	gaai3
2055	犗		P123	kái꜄				kai33	gaai3
2056	楷		P123	꜂k‘ái				kʰai35	kaai2
2057	○		P718	k‘ak꜆			A colloquial word. Uneven, interrupted; [lak꜆ k‘ak꜆] difficult, not smooth; [lò꜅ ꜂hò lak꜆ k‘ak꜆] the road is very rough; [꜂kong tak꜆ lak꜆ lak꜆ k‘ak꜆ k‘ak꜆] to stammer, to hesitate	kʰɐk5	kak7
2058	革		P124	kák꜆				kak5(3)	gaak7°
2059	緙		P124	kák꜆				kak5(3)	gaak7°
2060	挌		P124	kák꜆				kak5(3)	gaak7°
2061	格		P124	kák꜆				kak5(3)	gaak7°
2062	骼		P124	kák꜆				kak5(3)	gaak7°
2063	膈		P124	kák꜆				kak5(3)	gaak7°
2064	隔|鬲		P124	kák꜆				kak5(3)	gaak7°
2065	金		P125	꜀kam				kɐm55	gam1
2066	今		P125	꜀kam				kɐm55	gam1
2067	錦		P125	꜂kam				kɐm35	gam2
2068	禁		P125	kam꜄				kɐm33	gam3
2069	禁		P125	꜀k‘am				kʰɐm55	kam1
2070	噤		P125	kam꜄				kɐm33	gam3
2071	搇		P125	kam꜅				kɐm22	gam6
2072	衾		P125	꜀k‘am				kʰɐm55	kam1
2073	衿|襟		P125	꜀k‘am				kʰɐm55	kam1
2074	𠸐		P126	꜀k‘am			Firm, durable, lasting; able to endure; enduring, well placed or settled…	kʰɐm55	kam1
2075	琴		P126	꜁k‘am				kʰɐm21	kam4
2076	芩		P126	꜁k‘am				kʰɐm21	kam4
2077	禽		P126	꜁k‘am				kʰɐm21	kam4
2078	擒		P126	꜁k‘am				kʰɐm21	kam4
2079	檎		P126	꜁k‘am				kʰɐm21	kam4
2080	蠄		P126	꜁k‘am				kʰɐm21	kam4
2081	𠹸		P126	꜂k‘am				kʰɐm35	kam2
2082	妗		P126	꜃k‘am				kʰɐm13	kam5
2083	緘		P126	꜀kám				kam55	gaam1
2084	緘		P126	kám꜄				kam33	gaam3
2085	監		P126	꜀kám				kam55	gaam1
2086	監		P126	kám꜄				kam33	gaam3
2087	尷|尶		P127	꜀kám				kam55	gaam1
2088	椷		P127	꜀kám				kam55	gaam1
2089	減|减		P127	꜂kám				kam35	gaam2
2090	鑒|鑑		P127	kám꜄				kam33	gaam3
2091	根		P127	꜀kan				kɐn55	gan1
2092	跟		P127	꜀kan				kɐn55	gan1
2093	巾		P128	꜀kan				kɐn55	gan1
2094	斤|觔		P128	꜀kan				kɐn55	gan1
2095	筋		P128	꜀kan				kɐn55	gan1
2096	釿		P718	꜀kan				kɐn55	gan1
2097	謹		P128	꜂kan				kɐn35	gan2
2098	僅		P128	꜂kan				kɐn35	gan2
2099	堇		P128	꜂kan				kɐn35	gan2
2100	墐		P128	꜂kan				kɐn35	gan2
2101	槿		P128	꜂kan				kɐn35	gan2
2102	殣		P128	꜂kan				kɐn35	gan2
2103	饉		P128	꜂kan				kɐn35	gan2
2104	巹	字頭本作「⿱氶巴」，今從索引作「巹」(P.746)	P128	꜂kan				kɐn35	gan2
2105	緊		P129	꜂kan				kɐn35	gan2
2106	廑|厪		P129	꜂kan				kɐn35	gan2
2107	覲		P129	kan꜄				kɐn33	gan3
2108	靳		P129	kan꜄				kɐn33	gan3
2109	艮		P129	kan꜄				kɐn33	gan3
2110	近		P129	kan꜅				kɐn22	gan6
2111	芹		P129	꜁k‘an				kʰɐn21	kan4
2112	勤		P129	꜁k‘an				kʰɐn21	kan4
